ISO3 code,Economy,Indicator code,Indicator name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
MAR,Morocco,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2259,0.3027,-1.9524,-0.714,-0.3977,0.1566,-4.39,-0.3214,-0.9266,-0.0354,2.605,5.1478,1.7127,-3.0693,-0.8468,1.5067,1.225,2.4851,-0.2266,-0.892,4.3978,0.1634,-2.5249,3.7046,-3.7235,-8.7208,1.9402,2.2935,1.0518,-3.2394,-0.1304,-0.6787,-1.3265,3.5469,,
MAR,Morocco,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8572,13.5386,13.9776,13.5713,14.0011,13.6624,13.5952,13.564,13.6873,13.1878,12.7296,13.8576,13.9614,13.5065,13.1064,12.6017,13.4234,12.7061,12.636,13.3702,12.9987,13.5532,13.3009,13.0772,12.5281,12.9541,12.9725,12.7679,13.216,12.8069,13.2987,13.5007,12.9675,13.5932,,
MDA,Moldova,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3677,26.0161,28.164,29.9145,30.4252,32.0652,28.2373,28.8854,27.2251,26.9329,30.0476,28.1887,32.3552,27.1157,31.1632,28.329,28.8495,31.7187,29.4387,29.9089,29.4661,34.8105,30.1555,31.6435,31.2866,32.2833,30.761,31.7388,33.0783,30.7144,34.7691,35.1114,34.1034,33.1802,,
MDA,Moldova,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.388,73.3699,72.9674,73.3335,72.2626,74.4254,73.1216,74.6252,75.5042,74.655,76.2533,74.9329,76.2608,74.9867,77.1054,77.2313,77.1552,76.7159,76.1589,77.218,78.6687,78.1345,77.0381,77.6307,79.783,79.4208,78.2933,78.1178,79.2805,78.5494,80.1558,82.4918,79.5029,80.8817,,
MDA,Moldova,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5708,-1.6383,-1.746,-1.7457,-1.8669,-1.7603,-1.699,-1.5956,-1.8026,-1.751,-1.8421,-1.7011,-1.6341,-1.6526,-1.8686,-1.7106,-1.8095,-1.6069,-1.7475,-1.9105,-1.7546,-1.6732,-1.6989,-1.7896,-1.7984,-1.8467,-1.7756,-1.8309,-1.6118,-1.8363,-1.7135,-1.7217,-1.6147,-1.5975,,
MDA,Moldova,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9409,46.3463,44.1639,44.0536,44.3084,46.6248,45.5269,46.6399,46.7611,44.088,45.145,44.9974,44.4452,44.0546,46.554,44.7749,44.6366,43.3327,45.4697,42.8692,44.9793,44.9403,43.5181,44.5334,44.2554,43.8379,43.8363,43.8296,43.8518,43.6673,41.8411,43.1886,43.7343,43.4028,,
MDA,Moldova,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.281,3.4469,-0.2794,1.4801,1.1183,1.8858,1.8892,3.4255,2.34,4.973,2.4992,-0.1798,0.7285,3.4061,-2.1388,-1.468,1.9234,4.274,5.1642,1.3539,4.5487,2.0773,-1.9319,1.8765,0.3494,4.1922,1.8325,-1.2981,-1.8526,1.8442,-4.1539,0.6012,2.4742,-0.7459,,
MDA,Moldova,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.378,4.4765,3.3726,3.732,4.3783,3.8803,3.1838,3.8093,3.4545,4.4351,4.184,3.7241,3.9521,3.2269,3.5041,4.6576,3.9078,4.346,3.997,4.5381,2.8816,3.7869,4.7034,4.3591,4.5437,3.8776,3.6124,3.3674,3.3325,4.2845,4.1376,3.8477,4.1351,3.9522,,
MDG,Madagascar,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8528,33.9837,30.0966,32.9256,29.1906,32.9444,34.037,30.3509,32.2954,33.2974,33.8962,33.0211,31.3838,33.7703,30.7239,33.7131,33.4456,34.2098,33.5097,31.763,34.1957,36.94,37.7513,40.257,38.9116,33.2845,35.0115,35.9328,35.9572,36.4174,41.2435,34.4142,35.3013,40.166,,
MDG,Madagascar,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2442,44.3018,45.0647,44.8762,44.8904,45.7378,44.5225,45.0899,46.1655,44.3314,47.3702,46.7297,46.8594,45.6825,46.2077,47.1681,48.3829,46.3257,48.8676,48.1989,48.5582,49.1898,49.4524,48.917,50.2369,48.1314,49.8766,50.6099,50.461,49.5254,51.8434,50.4882,51.6829,52.1094,,
MDG,Madagascar,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1807,-2.0428,-2.1895,-2.1318,-2.1898,-2.1096,-2.0159,-2.1666,-2.0893,-2.0085,-2.0203,-2.2294,-2.0588,-2.1533,-2.0491,-2.1149,-2.15,-2.131,-2.1525,-2.1478,-2.2022,-2.2133,-1.9715,-2.1258,-2.2519,-2.2164,-2.0564,-2.2715,-2.361,-2.3521,-2.3906,-2.339,-2.3248,-2.0169,,
MDG,Madagascar,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0774,88.5217,86.8215,88.6919,86.2206,88.1925,91.7634,89.5823,88.1919,89.4738,87.5643,87.0656,90.7428,86.3932,87.4954,88.4057,86.4623,88.7625,87.2467,88.6225,88.4256,87.1021,89.9526,86.3086,89.2499,88.909,89.7229,87.2477,85.7237,89.9418,86.2446,85.4463,86.3019,85.0341,,
MDG,Madagascar,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.266,-0.5636,0.2319,3.37,2.5098,0.9896,1.3778,0.9812,-0.1273,0.9443,2.1777,0.6352,2.0,-1.1411,-0.5591,-0.8852,-0.4622,4.1685,2.7657,-1.7417,2.0443,-0.0259,-0.7554,-2.7638,3.3804,-2.4591,0.8207,-1.4152,2.8902,0.1147,0.6144,0.6988,1.707,0.9831,,
MDG,Madagascar,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7462,16.5087,15.9805,16.2086,17.1271,16.615,16.4359,16.065,15.908,16.4163,17.2119,16.4893,16.9681,16.4663,17.0873,16.592,16.1519,16.6334,17.6849,17.6628,17.0111,16.6993,16.9198,16.9263,16.7479,16.9883,16.872,16.6099,16.1702,16.5378,17.1676,16.7521,16.918,16.6264,,
MDV,Maldives,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2521,25.044,23.6263,23.6487,28.3825,25.2811,24.7883,29.6572,28.2012,25.9782,27.7265,26.5497,25.7859,28.2706,26.8226,27.7722,29.814,29.7437,26.9711,29.1933,26.1155,29.4221,28.9682,29.5792,28.3764,33.2894,27.4687,31.3644,27.5079,30.7299,31.0228,30.1312,29.1806,30.6035,,
MDV,Maldives,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5113,80.9796,79.0998,79.6029,80.5255,80.3428,80.7176,81.904,79.0415,81.0693,80.4038,81.091,84.2214,83.0262,83.5589,82.9833,83.9046,82.1344,84.6283,83.3918,83.8726,84.9518,85.0508,85.1154,84.2072,85.6275,86.5661,85.6217,87.3496,85.8495,86.8029,88.2759,86.7526,88.3909,,
MDV,Maldives,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5381,1.3217,1.2379,1.2084,1.4577,1.4543,1.4751,1.2972,1.4257,1.2953,1.1952,1.436,1.4972,1.1787,1.1764,1.3059,1.4159,1.1651,1.3284,1.2303,1.3852,1.2054,1.3938,1.2822,1.1887,1.3088,1.0686,1.234,1.3416,1.0885,0.9926,1.0204,1.4604,1.2919,,
MDV,Maldives,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8306,56.967,54.8626,55.792,55.3479,54.5228,55.5905,56.2292,54.7119,54.2185,54.3155,51.3024,55.0939,52.7756,55.4539,54.2937,54.507,55.3198,52.7995,54.6632,54.4307,53.6721,52.477,54.6822,54.7645,53.7997,51.9438,52.6781,53.2988,54.342,50.8541,52.3036,52.4653,52.8645,,
MDV,Maldives,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6312,1.0783,0.8459,-0.9719,1.3272,0.2692,2.8611,-0.5912,1.8467,-0.3989,0.1227,2.3653,2.2089,0.5795,0.9486,-2.0119,5.129,3.3407,3.2507,-2.3655,0.1334,0.7857,-3.2056,3.847,5.2568,6.7769,-0.9926,1.9154,4.9291,0.988,0.2046,-3.043,4.4536,1.5739,,
MDV,Maldives,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6366,10.1432,10.0778,10.0854,9.8927,10.8125,9.9345,10.811,10.2834,10.1769,9.9447,10.4883,10.0578,9.5352,9.5185,10.2125,9.5476,9.9702,10.5299,10.1533,9.6402,10.7063,10.2752,10.5102,8.8675,10.1667,10.4224,10.8514,9.2694,10.6044,10.8235,8.9927,10.2406,10.3101,,
MEX,Mexico,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.2554,32.0793,34.5452,32.1295,33.075,35.2843,37.3175,35.0354,34.3764,33.2267,32.3883,36.7786,34.4026,37.1609,34.3504,33.8609,36.1511,35.3064,33.1984,39.3942,34.6555,37.9146,37.8932,33.8405,34.5047,36.0564,35.0782,40.4124,36.7091,39.039,38.4367,38.0875,37.7901,40.3337,,
MEX,Mexico,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.7593,97.0505,94.8896,96.7946,95.2953,96.4168,96.994,96.78,97.2741,96.5598,97.1294,98.568,98.4431,98.117,99.9788,98.1934,99.1301,99.2649,100.0,100.0,100.0,99.194,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
MEX,Mexico,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7067,1.681,1.6802,1.7089,1.7138,1.9166,1.6297,1.6334,1.5047,1.6469,1.8766,1.7712,1.5879,1.6567,1.4975,1.5368,1.671,1.5938,1.5277,1.7119,1.6432,1.465,1.4041,1.5847,1.4625,1.4288,1.7886,1.6414,1.6212,1.6305,1.5166,1.7024,1.6374,1.5622,,
MEX,Mexico,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1158,85.1061,86.2579,86.4278,86.0589,86.71,86.4295,86.8134,87.8019,87.1968,87.6592,84.8757,85.3044,86.9677,86.9145,84.8094,86.6647,84.252,86.3089,85.4678,83.3506,84.6962,88.5407,85.4915,88.558,82.8614,86.0734,81.0658,84.7869,85.6541,85.8841,83.3484,86.0259,83.5867,,
MEX,Mexico,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3509,-1.024,-2.7816,3.9836,0.1794,2.7776,2.6711,-2.3605,3.0997,1.3179,-2.5429,1.1815,-2.4981,4.0755,2.0938,-0.1185,3.2213,-3.8956,-1.814,-0.5717,5.6485,-2.6169,-4.2089,-3.5516,2.3249,-1.4261,-0.3384,1.9664,-0.3359,0.5697,1.3974,-1.0174,-0.3565,0.6642,,
MEX,Mexico,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8588,15.0286,13.9145,15.7645,15.8886,15.5248,15.5589,15.1426,15.6748,15.8513,15.453,16.6704,14.6429,15.5062,14.8376,15.8647,14.634,14.7578,15.1082,15.5577,15.127,15.132,15.3343,15.3036,16.1685,15.7677,15.2625,16.4733,15.6706,14.9403,15.553,15.6925,15.0809,14.8985,,
MHL,Marshall Islands,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.2402,79.4968,83.3255,81.9995,79.3857,81.6691,83.5015,78.3296,79.2217,81.3949,81.6384,81.6128,81.2457,81.3651,82.9358,84.5851,81.5053,87.494,86.6886,85.5757,84.3122,87.2332,82.787,81.852,82.6153,81.8114,84.2108,84.7169,84.6689,84.3924,84.8335,88.1899,86.1073,86.8623,,
MHL,Marshall Islands,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9328,45.7377,45.829,49.1964,47.3547,47.5367,48.4767,48.9705,49.3216,50.4497,50.4807,48.8814,50.5551,49.7229,50.1701,49.655,49.4257,51.0049,50.5154,52.2724,51.5553,52.277,53.3742,51.3419,52.2005,53.1749,53.5302,54.4129,54.4739,54.1077,54.5229,54.795,53.6044,54.905,,
MHL,Marshall Islands,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1377,-2.1125,-2.2784,-2.3198,-2.1957,-1.9314,-2.2658,-2.0266,-1.9773,-2.1621,-2.2491,-2.106,-2.1441,-2.2706,-2.2466,-2.1131,-2.0555,-2.2063,-2.1758,-2.0873,-2.1882,-2.2034,-2.2582,-2.2602,-1.8473,-2.1911,-2.0037,-1.9654,-2.1895,-2.1233,-2.1552,-2.361,-2.3538,-2.1617,,
MHL,Marshall Islands,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.3579,70.7526,67.4804,70.6816,66.9607,70.4636,68.2749,68.2802,66.5876,68.1406,69.7343,66.898,66.5262,66.5851,69.3054,68.0783,68.8868,67.1057,66.6142,67.1112,68.0005,65.9446,68.2883,66.704,62.4658,67.3205,64.0068,67.124,67.1075,66.1701,66.4108,67.1636,64.6918,66.5454,,
MHL,Marshall Islands,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9927,6.4853,-0.6793,3.1064,-0.3186,-0.4247,2.9827,2.2788,4.9476,1.2197,1.75,2.6139,-0.0694,0.2775,4.8754,0.7127,5.0413,3.6034,-1.7837,3.4111,3.3913,3.1425,1.7304,-0.265,5.4507,1.8312,-0.1234,3.2288,0.2282,-0.2876,1.1464,0.4216,-0.1955,4.1012,,
MHL,Marshall Islands,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2542,17.9372,16.8838,16.4473,17.3855,18.2391,17.5766,18.9188,17.4771,17.4289,16.2334,17.5251,17.3954,17.1074,17.2427,17.277,17.2211,18.3559,17.1257,17.3957,17.1091,17.7028,17.3995,17.1711,16.3481,17.4327,17.1563,17.2807,16.7199,18.0277,17.7395,18.0264,17.8846,17.6072,,
MKD,North Macedonia,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8972,20.0186,14.6265,16.095,18.1956,18.4449,18.2263,16.4312,16.1679,22.6009,17.6032,17.5082,16.5547,18.6211,18.6778,18.3993,19.3452,22.2589,17.6917,19.118,17.8861,19.9212,18.3449,18.5809,16.8627,20.1274,20.9413,23.9527,21.3208,19.6324,17.9624,18.3892,18.3905,24.8879,,
MKD,North Macedonia,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9226,86.476,86.4245,86.7575,87.2049,88.9954,88.1684,87.2844,90.5407,88.0302,88.7197,90.4905,90.0245,89.5664,89.2073,89.669,89.9672,90.948,91.3452,91.3235,91.661,91.1018,92.4269,93.4668,92.5621,92.7965,93.2588,94.3369,92.9766,95.1031,94.5294,94.4653,95.663,93.9967,,
MKD,North Macedonia,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4292,-1.4402,-1.6041,-1.4366,-1.4579,-1.5133,-1.3883,-1.5605,-1.4594,-1.5077,-1.5656,-1.4315,-1.5168,-1.6686,-1.708,-1.3972,-1.6383,-1.4583,-1.4853,-1.5361,-1.2571,-1.4703,-1.4012,-1.4577,-1.5196,-1.4942,-1.3168,-1.3613,-1.2576,-1.4653,-1.5971,-1.5447,-1.6344,-1.3998,,
MKD,North Macedonia,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0319,14.2478,22.4464,17.8149,17.7259,21.0182,16.6184,20.0557,17.3896,16.2051,20.6693,19.4154,19.3308,18.4222,18.6894,15.8625,17.7982,16.1576,15.3873,18.0072,19.048,16.6557,16.8327,15.3635,17.0016,18.0509,18.018,17.5685,15.7431,15.6156,17.7039,17.6488,16.0928,15.6315,,
MKD,North Macedonia,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1573,-0.6607,2.104,-0.1029,-2.3796,4.27,0.5394,-1.5377,-3.2378,-2.9858,-0.6931,5.052,-1.2225,3.8578,-0.0877,-2.7137,-0.9438,-2.9633,-1.9007,-1.9752,-4.5203,4.0212,0.7667,-1.4765,0.7936,-1.8495,-6.4385,7.6309,0.7132,-1.2333,-4.5956,-3.4962,4.3754,3.994,,
MKD,North Macedonia,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2244,16.2902,17.6028,17.0727,17.1752,17.0709,16.0943,16.2487,16.5927,17.1696,16.1576,16.7601,16.7595,17.2441,17.1851,16.3427,17.5711,16.2662,17.3939,16.5727,16.9297,16.9608,16.9466,17.185,17.0435,17.2396,17.0801,16.2155,16.9827,16.5658,16.2931,16.7029,16.9394,16.9726,,
MLI,Mali,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3278,60.9804,59.1883,59.7,59.0064,60.5002,60.0898,59.1568,63.7197,58.4734,62.6247,57.1572,61.643,63.0389,56.5013,60.7437,62.0466,61.2697,61.6721,61.3382,59.0273,66.1019,60.5087,62.5341,60.5221,57.4141,60.2668,59.3706,64.5989,61.352,61.6876,60.7371,63.2038,61.7329,,
MLI,Mali,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.7931,69.4909,69.0418,70.4294,70.0056,70.2665,69.3291,70.6924,71.2565,72.3161,70.8977,73.5717,72.4447,71.0337,71.8231,73.8861,73.9938,73.2637,73.6192,72.8176,75.0564,73.459,75.175,75.8309,75.0378,76.0233,76.9774,75.9636,75.859,76.1958,75.9049,76.1368,77.3532,77.1181,,
MLI,Mali,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6665,-0.8846,-0.717,-0.5822,-0.8401,-0.7039,-0.9284,-0.8625,-0.6089,-0.743,-0.4872,-0.654,-0.6422,-0.835,-0.7521,-0.7938,-0.8337,-0.6262,-0.6021,-0.658,-0.8052,-0.6662,-0.9354,-0.5471,-0.8616,-0.8403,-0.692,-0.6813,-0.7146,-0.8391,-0.5698,-0.9082,-0.8838,-0.7187,,
MLI,Mali,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6657,81.316,77.6347,81.6576,80.7947,81.0146,81.9127,79.1239,77.4026,78.6875,77.912,77.6183,78.8283,78.0545,77.3137,77.9939,79.1055,79.6367,75.7177,77.5872,77.75,76.1083,77.6225,77.944,78.4203,77.6778,76.1606,80.4201,78.5657,78.0711,78.6693,77.449,78.9315,77.0074,,
MLI,Mali,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2704,2.8541,5.2069,5.0461,2.7481,2.5575,3.0061,3.7301,4.5128,0.6745,4.5612,2.1235,2.8933,4.7209,3.1337,3.556,0.2925,5.0118,3.0052,1.5812,4.0187,7.7356,-1.6563,-0.7433,7.9793,2.3327,1.7432,0.9775,4.2871,7.7941,-0.397,1.0238,0.3892,3.0982,,
MLI,Mali,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4934,17.6927,17.2655,18.1419,16.5948,16.4649,17.6169,16.9436,16.1942,16.7242,17.01,16.5591,16.3749,16.7784,16.3499,17.1998,15.9103,16.9274,17.1419,16.8369,17.4288,16.1969,16.5316,16.7172,17.2386,16.9914,17.9539,16.4793,16.1847,17.7767,16.1668,17.2237,16.3929,15.8475,,
MLT,Malta,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3812,42.0798,37.9873,41.733,42.2565,38.3374,40.5753,44.3349,42.632,40.9578,42.4614,40.4103,44.1582,44.3073,42.4726,42.8422,40.5332,39.9767,42.0776,42.806,45.256,45.1256,43.8005,45.9619,41.8438,46.0355,42.4499,46.6602,44.3041,40.4842,46.0911,46.3999,44.0176,44.3383,,
MLT,Malta,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3738,58.2113,58.1096,61.2927,59.8421,62.2356,62.0977,62.5051,60.9811,60.4647,61.1319,61.8942,60.6028,62.371,62.84,62.2159,62.669,63.5749,64.2864,63.5387,64.7352,64.8609,65.0389,64.7298,64.4347,67.1085,66.5056,67.056,66.4345,66.6202,67.3939,65.7836,66.6097,67.1132,,
MLT,Malta,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2411,-0.2922,-0.1467,-0.1768,-0.0195,0.1103,-0.3381,-0.1689,-0.1691,-0.1883,-0.3168,-0.2967,-0.1578,-0.3,-0.1675,-0.2161,-0.1696,-0.301,-0.1677,-0.2923,-0.1673,-0.0259,-0.1553,-0.148,-0.0885,-0.355,0.0197,-0.3133,-0.081,-0.097,-0.2949,-0.0655,-0.1269,0.0402,,
MLT,Malta,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9072,30.3743,29.685,27.7621,29.8198,29.8033,30.5302,27.9225,29.6186,30.7615,30.8304,26.9474,30.7167,29.2073,29.2196,25.8703,31.5775,29.5223,26.8799,29.6599,29.5338,30.7709,28.3926,28.7951,27.7329,29.514,27.3619,27.1176,28.2754,26.4583,30.6203,31.028,27.3767,25.8972,,
MLT,Malta,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7057,1.659,5.8009,0.8964,4.2255,3.1492,1.1736,3.4644,5.0606,3.0814,3.1075,0.6823,5.7248,5.4756,1.8378,2.5535,6.3998,0.0303,4.375,1.4677,7.3094,3.0229,6.0152,0.9609,-0.2571,2.2786,3.521,1.5874,4.76,2.3394,-2.3394,4.2463,0.6579,1.9602,,
MLT,Malta,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3228,12.4327,11.2585,11.8351,11.2701,11.4028,11.2434,10.6841,11.5938,11.6903,11.2107,12.0901,11.3282,11.2276,11.8095,10.7749,11.9996,11.3452,12.0409,12.1903,11.8663,11.1403,10.9208,10.8292,12.0977,11.4788,11.2466,11.4802,12.0866,11.9356,11.7655,11.8652,11.6363,11.6973,,
MMR,Myanmar,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0191,23.7269,25.3838,24.7496,22.4156,25.3848,24.9715,25.8498,24.5686,26.5505,24.9542,26.6748,24.4641,24.7525,26.8811,25.1635,30.3886,27.2599,26.3269,28.0668,25.6157,28.573,28.6675,29.5341,26.2954,24.8815,26.2567,27.0638,31.1114,32.317,28.7663,28.2458,27.6772,30.1764,,
MMR,Myanmar,EG.ELC.ACCS.ZS,Access to electricity (% of population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2232,95.151,94.8827,95.121,95.1382,94.6845,94.3831,95.2057,95.8102,94.5594,95.85,95.5616,97.2834,96.2826,97.2349,96.6623,98.7505,96.3617,98.353,97.2005,98.0649,98.8873,99.1766,99.4058,99.5937,99.2089,99.8411,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
MMR,Myanmar,CC.EST,Control of Corruption: Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7068,-0.5621,-0.4357,-0.5273,-0.6786,-0.4828,-0.6208,-0.4948,-0.6248,-0.5381,-0.6428,-0.6397,-0.7685,-0.5191,-0.5361,-0.5294,-0.5475,-0.672,-0.4646,-0.4614,-0.6751,-0.5167,-0.4755,-0.637,-0.6161,-0.5165,-0.7618,-0.7112,-0.6993,-0.7961,-0.4504,-0.8191,-0.5394,-0.4831,,
MMR,Myanmar,EN.ATM.PM25.MC.M3,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7616,50.1194,51.3913,50.9647,52.3873,46.8592,49.3439,51.4844,50.6377,51.61,50.795,50.1199,49.7886,53.6496,52.3844,50.7453,50.0397,50.6492,51.0022,50.3102,48.4749,52.1988,49.8113,52.3829,49.5627,48.8335,51.1982,49.4938,49.1621,47.0814,49.7923,47.982,47.9703,47.8262,,
MMR,Myanmar,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6767,-0.2593,3.052,6.0298,0.465,4.0113,2.0006,2.5699,7.717,-0.5471,5.4932,2.3843,2.26,0.8002,5.4639,3.1006,2.785,3.8537,3.1534,-1.4226,2.3521,5.8177,-0.1874,0.8543,2.5121,1.7651,3.5094,0.8464,2.6095,3.4591,5.2015,6.6911,2.9253,8.2993,,
